timestamp,trade_id,market,symbol,timeframe,side,action,result,exit_reason,bars_held,entry_price,trigger_price,pnl,pnl_pct,fee,balance,ghost
2025-10-12T17:55:00+00:00,BTCUSDT@5m-LONG-2025-10-12T17:55:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,30,113763.51882,115128.68104584,0.0,0.012,0.0,,True
2025-10-12T18:05:00+00:00,BTCUSDT@5m-SHORT-2025-10-12T18:05:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,28,114035.27915,114947.56138320001,0.0,-0.008,0.0,,True
2025-10-12T18:10:00+00:00,BTCUSDT@5m-SHORT-2025-10-12T18:10:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,27,113930.01074,114841.45082592,0.0,-0.008,0.0,,True
2025-10-12T18:25:00+00:00,BTCUSDT@5m-LONG-2025-10-12T18:25:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,24,113857.94714,115224.24250568,0.0,0.012,0.0,,True
2025-10-12T18:40:00+00:00,BTCUSDT@5m-LONG-2025-10-12T18:40:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,21,113588.56635,114951.6291462,0.0,0.012,0.0,,True
2025-10-12T18:50:00+00:00,BTCUSDT@5m-SHORT-2025-10-12T18:50:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,14,113645.79603,114554.96239824,0.0,-0.008,0.0,,True
2025-10-12T18:55:00+00:00,BTCUSDT@5m-SHORT-2025-10-12T18:55:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,13,113781.75523,114692.00927184,0.0,-0.008,0.0,,True
2025-10-12T19:00:00+00:00,BTCUSDT@5m-SHORT-2025-10-12T19:00:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,12,113790.75253,114701.07855024,0.0,-0.008,0.0,,True
2025-10-12T19:05:00+00:00,BTCUSDT@5m-SHORT-2025-10-12T19:05:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,16,114000.38962000002,114912.39273696001,0.0,-0.008,0.0,,True
2025-10-12T19:10:00+00:00,BTCUSDT@5m-CONFLICT-2025-10-12T19:10:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,34,114334.39003,115706.40271036,0.0,0.012,0.0,,True
2025-10-12T19:25:00+00:00,BTCUSDT@5m-SHORT-2025-10-12T19:25:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,12,114202.12908,115115.74611264,0.0,-0.008,0.0,,True
2025-10-12T19:30:00+00:00,BTCUSDT@5m-SHORT-2025-10-12T19:30:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,11,114236.01891000001,115149.90706128001,0.0,-0.008,0.0,,True
2025-10-12T19:45:00+00:00,BTCUSDT@5m-SHORT-2025-10-12T19:45:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,8,114129.25095,115042.2849576,0.0,-0.008,0.0,,True
2025-10-12T19:50:00+00:00,BTCUSDT@5m-SHORT-2025-10-12T19:50:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,7,114219.32392000001,115133.07851136001,0.0,-0.008,0.0,,True
2025-10-12T19:55:00+00:00,BTCUSDT@5m-SHORT-2025-10-12T19:55:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,6,114254.41339,115168.44869712001,0.0,-0.008,0.0,,True
2025-10-12T20:00:00+00:00,BTCUSDT@5m-SHORT-2025-10-12T20:00:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,14,114548.22522000001,115464.61102176,0.0,-0.008,0.0,,True
2025-10-12T20:10:00+00:00,BTCUSDT@5m-SHORT-2025-10-12T20:10:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,12,114513.03577999999,115429.14006624,0.0,-0.008,0.0,,True
2025-10-12T20:15:00+00:00,BTCUSDT@5m-SHORT-2025-10-12T20:15:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,11,114622.30299,115539.28141391999,0.0,-0.008,0.0,,True
2025-10-12T20:20:00+00:00,BTCUSDT@5m-SHORT-2025-10-12T20:20:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,20,114731.97008,115649.82584064,0.0,-0.008,0.0,,True
2025-10-12T20:25:00+00:00,BTCUSDT@5m-SHORT-2025-10-12T20:25:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,WIN,TP,180,115140.44750000001,113758.76213,0.0,0.012,0.0,,True
2025-10-12T20:30:00+00:00,BTCUSDT@5m-CONFLICT-2025-10-12T20:30:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,12,115247.46386999999,114325.48415903999,0.0,-0.008,0.0,,True
2025-10-12T20:35:00+00:00,BTCUSDT@5m-SHORT-2025-10-12T20:35:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,65,114938.00825,115857.512316,0.0,-0.008,0.0,,True
2025-10-12T20:40:00+00:00,BTCUSDT@5m-SHORT-2025-10-12T20:40:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,WIN,TP,177,115009.28686000001,113629.17541768,0.0,0.012,0.0,,True
2025-10-12T20:50:00+00:00,BTCUSDT@5m-LONG-2025-10-12T20:50:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,174,115004.491,114084.455072,0.0,-0.008,0.0,,True
2025-10-12T20:55:00+00:00,BTCUSDT@5m-LONG-2025-10-12T20:55:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,174,114898.95934999999,113979.76767519998,0.0,-0.008,0.0,,True
2025-10-12T21:05:00+00:00,BTCUSDT@5m-SHORT-2025-10-12T21:05:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,11,114769.45883,115687.61450064,0.0,-0.008,0.0,,True
2025-10-12T21:10:00+00:00,BTCUSDT@5m-LONG-2025-10-12T21:10:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,4,115361.09795,114438.20916639999,0.0,-0.008,0.0,,True
2025-10-12T21:20:00+00:00,BTCUSDT@5m-CONFLICT-2025-10-12T21:20:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,168,114984.58503,114064.70834976,0.0,-0.008,0.0,,True
2025-10-12T21:25:00+00:00,BTCUSDT@5m-LONG-2025-10-12T21:25:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,168,114939.17141,114019.65803872,0.0,-0.008,0.0,,True
2025-10-12T21:30:00+00:00,BTCUSDT@5m-LONG-2025-10-12T21:30:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,WIN,TP,34,114467.52996,115841.14031952,0.0,0.012,0.0,,True
2025-10-12T21:40:00+00:00,BTCUSDT@5m-SHORT-2025-10-12T21:40:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,4,114536.52872999999,115452.82095983998,0.0,-0.008,0.0,,True
2025-10-12T21:45:00+00:00,BTCUSDT@5m-SHORT-2025-10-12T21:45:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,3,114598.81004,115515.60052032,0.0,-0.008,0.0,,True
2025-10-12T22:00:00+00:00,BTCUSDT@5m-SHORT-2025-10-12T22:00:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,WIN,TP,161,115130.35053,113748.78632364,0.0,0.012,0.0,,True
2025-10-12T22:10:00+00:00,BTCUSDT@5m-LONG-2025-10-12T22:10:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,79,115346.19348,114423.42393216,0.0,-0.008,0.0,,True
2025-10-12T22:20:00+00:00,BTCUSDT@5m-LONG-2025-10-12T22:20:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,78,115280.67383,114358.42843936,0.0,-0.008,0.0,,True
2025-10-12T22:25:00+00:00,BTCUSDT@5m-LONG-2025-10-12T22:25:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,152,115204.15088,114282.51767296,0.0,-0.008,0.0,,True
2025-10-12T22:30:00+00:00,BTCUSDT@5m-LONG-2025-10-12T22:30:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,151,115144.23290999999,114223.07904671998,0.0,-0.008,0.0,,True
2025-10-12T22:40:00+00:00,BTCUSDT@5m-SHORT-2025-10-12T22:40:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,WIN,TP,153,115292.60184,113909.09061792,0.0,0.012,0.0,,True
2025-10-12T22:45:00+00:00,BTCUSDT@5m-SHORT-2025-10-12T22:45:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,WIN,TP,152,115321.09329,113937.24017052,0.0,0.012,0.0,,True
2025-10-12T22:55:00+00:00,BTCUSDT@5m-CONFLICT-2025-10-12T22:55:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,146,115195.24820999999,114273.68622431999,0.0,-0.008,0.0,,True
2025-10-12T23:00:00+00:00,BTCUSDT@5m-LONG-2025-10-12T23:00:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,149,114956.4766,114036.82478719999,0.0,-0.008,0.0,,True
2025-10-12T23:05:00+00:00,BTCUSDT@5m-LONG-2025-10-12T23:05:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,147,114981.88421999999,114062.02914623999,0.0,-0.008,0.0,,True
2025-10-12T23:15:00+00:00,BTCUSDT@5m-LONG-2025-10-12T23:15:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,146,114713.20363999999,113795.49801088,0.0,-0.008,0.0,,True
2025-10-12T23:25:00+00:00,BTCUSDT@5m-SHORT-2025-10-12T23:25:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,WIN,TP,144,115142.44690000001,113760.73753720001,0.0,0.012,0.0,,True
2025-10-12T23:35:00+00:00,BTCUSDT@5m-LONG-2025-10-12T23:35:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,142,114916.66466,113997.33134271999,0.0,-0.008,0.0,,True
2025-10-12T23:40:00+00:00,BTCUSDT@5m-LONG-2025-10-12T23:40:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,141,114943.17261,114023.62722912,0.0,-0.008,0.0,,True
2025-10-12T23:45:00+00:00,BTCUSDT@5m-SHORT-2025-10-12T23:45:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,27,114965.5,115885.224,0.0,-0.008,0.0,,True
2025-10-12T23:50:00+00:00,BTCUSDT@5m-SHORT-2025-10-12T23:50:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,26,114987.39343,115907.29257743999,0.0,-0.008,0.0,,True
2025-10-13T00:15:00+00:00,BTCUSDT@5m-CONFLICT-2025-10-13T00:15:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,42,115634.68,114709.60256,0.0,-0.008,0.0,,True
2025-10-13T00:20:00+00:00,BTCUSDT@5m-SHORT-2025-10-13T00:20:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,WIN,TP,133,115254.31333,113871.26157004,0.0,0.012,0.0,,True
2025-10-13T00:25:00+00:00,BTCUSDT@5m-LONG-2025-10-13T00:25:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,128,115165.63933,114244.31421536,0.0,-0.008,0.0,,True
2025-10-13T00:30:00+00:00,BTCUSDT@5m-LONG-2025-10-13T00:30:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,127,115059.20740999999,114138.73375071998,0.0,-0.008,0.0,,True
2025-10-13T00:35:00+00:00,BTCUSDT@5m-CONFLICT-2025-10-13T00:35:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,130,114964.37896999999,114044.66393823999,0.0,-0.008,0.0,,True
2025-10-13T00:50:00+00:00,BTCUSDT@5m-SHORT-2025-10-13T00:50:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,WIN,TP,127,115201.62914,113819.20959032001,0.0,0.012,0.0,,True
2025-10-13T00:55:00+00:00,BTCUSDT@5m-CONFLICT-2025-10-13T00:55:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,122,115254.56599999999,114332.529472,0.0,-0.008,0.0,,True
2025-10-13T01:00:00+00:00,BTCUSDT@5m-CONFLICT-2025-10-13T01:00:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,121,115146.03345,114224.8651824,0.0,-0.008,0.0,,True
2025-10-13T01:05:00+00:00,BTCUSDT@5m-LONG-2025-10-13T01:05:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,120,115156.93671999998,114235.68122623998,0.0,-0.008,0.0,,True
2025-10-13T01:15:00+00:00,BTCUSDT@5m-CONFLICT-2025-10-13T01:15:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,42,115356.99672,114434.14074624,0.0,-0.008,0.0,,True
2025-10-13T01:20:00+00:00,BTCUSDT@5m-SHORT-2025-10-13T01:20:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,WIN,TP,120,115441.95702000002,114056.65353576001,0.0,0.012,0.0,,True
2025-10-13T01:25:00+00:00,BTCUSDT@5m-SHORT-2025-10-13T01:25:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,WIN,TP,116,115504.13836000001,114118.08869968001,0.0,0.012,0.0,,True
2025-10-13T01:30:00+00:00,BTCUSDT@5m-SHORT-2025-10-13T01:30:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,WIN,TP,115,115646.69558,114258.93523304,0.0,0.012,0.0,,True
2025-10-13T01:50:00+00:00,BTCUSDT@5m-LONG-2025-10-13T01:50:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,24,115565.35921,114640.83633631999,0.0,-0.008,0.0,,True
2025-10-13T02:05:00+00:00,BTCUSDT@5m-CONFLICT-2025-10-13T02:05:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,33,115306.88169,114384.42663648,0.0,-0.008,0.0,,True
2025-10-13T02:10:00+00:00,BTCUSDT@5m-LONG-2025-10-13T02:10:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,32,115298.67923000001,114376.28979616001,0.0,-0.008,0.0,,True
2025-10-13T02:15:00+00:00,BTCUSDT@5m-LONG-2025-10-13T02:15:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,106,115039.30144,114118.98702848,0.0,-0.008,0.0,,True
2025-10-13T02:45:00+00:00,BTCUSDT@5m-SHORT-2025-10-13T02:45:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,WIN,TP,104,115377.97622000001,113993.44050536,0.0,0.012,0.0,,True
2025-10-13T02:55:00+00:00,BTCUSDT@5m-LONG-2025-10-13T02:55:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,23,115309.58249999999,114387.10583999999,0.0,-0.008,0.0,,True
2025-10-13T03:05:00+00:00,BTCUSDT@5m-CONFLICT-2025-10-13T03:05:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,15,115484.93509,114561.05560928,0.0,-0.008,0.0,,True
2025-10-13T03:15:00+00:00,BTCUSDT@5m-CONFLICT-2025-10-13T03:15:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,94,115188.14608,114266.64091136001,0.0,-0.008,0.0,,True
2025-10-13T03:20:00+00:00,BTCUSDT@5m-LONG-2025-10-13T03:20:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,93,115176.74265999999,114255.32871871999,0.0,-0.008,0.0,,True
2025-10-13T03:25:00+00:00,BTCUSDT@5m-LONG-2025-10-13T03:25:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,92,115136.33054,114215.23989567999,0.0,-0.008,0.0,,True
2025-10-13T03:30:00+00:00,BTCUSDT@5m-LONG-2025-10-13T03:30:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,95,114885.95545,113966.8678064,0.0,-0.008,0.0,,True
2025-10-13T03:35:00+00:00,BTCUSDT@5m-LONG-2025-10-13T03:35:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,94,114868.75029,113949.80028768,0.0,-0.008,0.0,,True
2025-10-13T03:40:00+00:00,BTCUSDT@5m-LONG-2025-10-13T03:40:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,93,114845.74339,113926.97744288,0.0,-0.008,0.0,,True
2025-10-13T03:45:00+00:00,BTCUSDT@5m-LONG-2025-10-13T03:45:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,92,114706.10151,113788.45269791999,0.0,-0.008,0.0,,True
2025-10-13T03:50:00+00:00,BTCUSDT@5m-LONG-2025-10-13T03:50:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,91,114705.10121,113787.46040032,0.0,-0.008,0.0,,True
2025-10-13T03:55:00+00:00,BTCUSDT@5m-SHORT-2025-10-13T03:55:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,185,114739.16792,115657.08126336001,0.0,-0.008,0.0,,True
2025-10-13T04:00:00+00:00,BTCUSDT@5m-SHORT-2025-10-13T04:00:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,NO_EXIT,191,114912.61587000001,115678.8,0.0,-0.008,0.0,,True
2025-10-13T04:10:00+00:00,BTCUSDT@5m-LONG-2025-10-13T04:10:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,87,114716.80471999999,113799.07028223999,0.0,-0.008,0.0,,True
2025-10-13T04:25:00+00:00,BTCUSDT@5m-LONG-2025-10-13T04:25:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,84,114640.08171,113722.96105632,0.0,-0.008,0.0,,True
2025-10-13T04:35:00+00:00,BTCUSDT@5m-SHORT-2025-10-13T04:35:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,177,114747.36546,115665.34438368,0.0,-0.008,0.0,,True
2025-10-13T04:45:00+00:00,BTCUSDT@5m-LONG-2025-10-13T04:45:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,NO_EXIT,182,114510.04271,115678.8,0.0,-0.008,0.0,,True
2025-10-13T04:50:00+00:00,BTCUSDT@5m-LONG-2025-10-13T04:50:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,NO_EXIT,181,114515.74441999999,115678.8,0.0,-0.008,0.0,,True
2025-10-13T04:55:00+00:00,BTCUSDT@5m-SHORT-2025-10-13T04:55:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,173,114622.20302000002,115539.18064416002,0.0,-0.008,0.0,,True
2025-10-13T05:05:00+00:00,BTCUSDT@5m-LONG-2025-10-13T05:05:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,76,114680.69389,113763.24833887999,0.0,-0.008,0.0,,True
2025-10-13T05:10:00+00:00,BTCUSDT@5m-SHORT-2025-10-13T05:10:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,170,114655.69297,115572.93851376,0.0,-0.008,0.0,,True
2025-10-13T05:20:00+00:00,BTCUSDT@5m-LONG-2025-10-13T05:20:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,73,114604.87114999999,113688.03218079999,0.0,-0.008,0.0,,True
2025-10-13T05:25:00+00:00,BTCUSDT@5m-SHORT-2025-10-13T05:25:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,167,114626.90161,115543.91682288,0.0,-0.008,0.0,,True
2025-10-13T05:50:00+00:00,BTCUSDT@5m-SHORT-2025-10-13T05:50:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,19,114557.82234,115474.28491872,0.0,-0.008,0.0,,True
2025-10-13T05:55:00+00:00,BTCUSDT@5m-LONG-2025-10-13T05:55:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,66,114604.57105999999,113687.73449152,0.0,-0.008,0.0,,True
2025-10-13T06:00:00+00:00,BTCUSDT@5m-LONG-2025-10-13T06:00:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,NO_EXIT,167,114502.84055,115678.8,0.0,-0.008,0.0,,True
2025-10-13T06:10:00+00:00,BTCUSDT@5m-SHORT-2025-10-13T06:10:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,LOSS,SL,158,114699.87971000001,115617.47874768001,0.0,-0.008,0.0,,True
2025-10-13T06:15:00+00:00,BTCUSDT@5m-SHORT-2025-10-13T06:15:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,BET,LOSS,NO_EXIT,164,114947.88341886409,115678.8,-0.005650999570819515,-0.008,0.0005650999570819516,999.8414,False
2025-10-13T06:25:00+00:00,BTCUSDT@5m-CONFLICT-2025-10-13T06:25:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,56,115083.11458000001,114162.44966336,0.0,-0.008,0.0,,True
2025-10-13T06:30:00+00:00,BTCUSDT@5m-SHORT-2025-10-13T06:30:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,WIN,TP,59,115038.47810000001,113658.0163628,0.0,0.012,0.0,,True
2025-10-13T06:35:00+00:00,BTCUSDT@5m-SHORT-2025-10-13T06:35:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,WIN,TP,58,115053.57357000001,113672.93068716001,0.0,0.012,0.0,,True
2025-10-13T06:45:00+00:00,BTCUSDT@5m-LONG-2025-10-13T06:45:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,55,114979.28344,114059.44917248,0.0,-0.008,0.0,,True
2025-10-13T06:50:00+00:00,BTCUSDT@5m-SHORT-2025-10-13T06:50:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,WIN,TP,55,115140.04762000001,113758.36704856002,0.0,0.012,0.0,,True
2025-10-13T06:55:00+00:00,BTCUSDT@5m-CONFLICT-2025-10-13T06:55:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,50,115202.95051999998,114281.32691583998,0.0,-0.008,0.0,,True
2025-10-13T07:00:00+00:00,BTCUSDT@5m-LONG-2025-10-13T07:00:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,49,115113.92382,114193.01242944,0.0,-0.008,0.0,,True
2025-10-13T07:10:00+00:00,BTCUSDT@5m-SHORT-2025-10-13T07:10:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,WIN,TP,51,115314.89515,113931.11640819999,0.0,0.012,0.0,,True
2025-10-13T07:15:00+00:00,BTCUSDT@5m-SHORT-2025-10-13T07:15:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,WIN,TP,50,115332.48987,113948.49999156,0.0,0.012,0.0,,True
2025-10-13T07:20:00+00:00,BTCUSDT@5m-SHORT-2025-10-13T07:20:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,WIN,TP,49,115341.58714,113957.48809432,0.0,0.012,0.0,,True
2025-10-13T07:25:00+00:00,BTCUSDT@5m-SHORT-2025-10-13T07:25:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,WIN,TP,48,115406.26772999999,114021.39251723999,0.0,0.012,0.0,,True
2025-10-13T07:45:00+00:00,BTCUSDT@5m-LONG-2025-10-13T07:45:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,40,115149.5345,114228.33822399999,0.0,-0.008,0.0,,True
2025-10-13T07:50:00+00:00,BTCUSDT@5m-SHORT-2025-10-13T07:50:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,WIN,TP,43,115145.44600000001,113763.70064800001,0.0,0.012,0.0,,True
2025-10-13T07:55:00+00:00,BTCUSDT@5m-SHORT-2025-10-13T07:55:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,WIN,TP,42,115307.09749,113923.41232012,0.0,0.012,0.0,,True
2025-10-13T08:05:00+00:00,BTCUSDT@5m-LONG-2025-10-13T08:05:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,36,115266.96972,114344.83396224,0.0,-0.008,0.0,,True
2025-10-13T08:20:00+00:00,BTCUSDT@5m-LONG-2025-10-13T08:20:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,33,115219.45546999999,114297.69982623999,0.0,-0.008,0.0,,True
2025-10-13T08:30:00+00:00,BTCUSDT@5m-SHORT-2025-10-13T08:30:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,WIN,TP,35,115263.81048,113880.64475424,0.0,0.012,0.0,,True
2025-10-13T08:40:00+00:00,BTCUSDT@5m-LONG-2025-10-13T08:40:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,29,115179.34344,114257.90869247999,0.0,-0.008,0.0,,True
2025-10-13T08:50:00+00:00,BTCUSDT@5m-SHORT-2025-10-13T08:50:00+00:00,BTCUSDT@5m,BTCUSDT,5m,SHORT,GHOST,WIN,TP,31,115279.10589,113895.75661932,0.0,0.012,0.0,,True
2025-10-13T09:00:00+00:00,BTCUSDT@5m-LONG-2025-10-13T09:00:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,25,115167.5399,114246.1995808,0.0,-0.008,0.0,,True
2025-10-13T09:05:00+00:00,BTCUSDT@5m-LONG-2025-10-13T09:05:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,24,115132.92951999999,114211.86608384,0.0,-0.008,0.0,,True
2025-10-13T09:10:00+00:00,BTCUSDT@5m-CONFLICT-2025-10-13T09:10:00+00:00,BTCUSDT@5m,BTCUSDT,5m,LONG,GHOST,LOSS,SL,27,114783.72479,113865.45499167999,0.0,-0.008,0.0,,True
